NIT;Razon_Social;Resolucion;Fecha
890920879;VITAMAR S.A.;363;1/22/2021
900572444;PORCIVAL COLOMBIA S.A.S.;364;1/22/2021
901106368;APEX TRADING S.A.S.;568;2/01/2021
900667590;ISA INTERCOLOMBIA S.A. E.S.P.;586;2/02/2021
830021692;INOXPA COLOMBIA S.A.S.;710;2/08/2021
860509296;ELASTOMEROS Y PLASTICOS CONTRERAS Y DE CONTRERAS LTDA;912;2/16/2021
830512205;SPECIAL PRODUCTS SURGERY S.A.S.;1273;2/26/2021
800031358;ESTRATEGIAS S.A.S.;1299;3/01/2021
900081694;CAMELECO S.A.S.;1529;3/10/2021
800154576;SERVILABOR S.A.S.;1560;3/11/2021
900487022;DISTRIBUCIONES ELECTRICAS MAYELEC S.A.S.;1561;3/11/2021
830140354;PANELCO S.A.;2012;3/26/2021
901147123;YUBIMAR DISTRIBUCIONES S.A.S.;2211;4/07/2021
900894892;RECORDATI RARE DISEASES COLOMBIA S.A.S.;2252;4/08/2021
800182856;TNS S.A.S.;2337;4/09/2021
901116064;PINTURAS PANELTON Y DISTRIBUCIONES S.A.S.;2615;4/23/2021
890325601;ESPECIALIDADES DIAGNOSTICAS IHR S.A.S.;2678;4/26/2021
816004007;ENCISO LTDA;3099;5/11/2021
800087652;LA TIENDA DEL TRIPLEX S.A.S.;3100;5/11/2021
900126155;JUAN A GONZALEZ S Y CIA S.C.S.;3304;5/18/2021
800154837;EXPERIENZA S.A.S.;3361;5/19/2021
900614448;COMERCIALIZADORA Y DISTRIBUIDORA 714 SEVEN ONE FOUR S.A.S.;3734;6/04/2021
809009050;EMBOTELLADORA DE BEBIDAS DEL TOLIMA S.A.;3882;6/10/2021
890933171;AGENCIA DE ADUANAS COMERCIO EXTERIOR ASESORES S.A.S. NIVEL 1;4104;6/17/2021
860026442;B BRAUN MEDICAL S.A.;4416;6/22/2021
900522508;INVERSIONES SUPERVAQUITA LA 33 S.A.S.;4438;6/22/2021
900745087;SUMINISTROS DE LABORATORIO KASALAB S.A.S.;4921;7/06/2021
900326590;ANDES BPO S.A.S.;4922;7/06/2021
900360954;RECICLADOS INDUSTRIALES DE COLOMBIA S.A.S;5000;7/08/2021
900007124;LUBRITER R & Q S.A.S.;6008;8/05/2021
830089480;GUAYALRES S.A.S.;6197;8/09/2021
900523882;ACEROS Y ALUMINIOS DEL ORIENTE S.A.S.;6299;8/12/2021
830510787;CARL ZEISS VISION COLOMBIA S.A.S.;6534;8/20/2021
860523408;SEGURIDAD NAPOLES LIMITADA;6681;8/25/2021
900237546;MANGUERAS Y CORREAS DE ANTIOQUIA S.A.S.;6790;8/30/2021
900020155;INVERSIONES MERCA Z S.A.;6835;8/30/2021
900619863;STORK TECHNICAL SERVICES HOLDING B.V. SUCURSAL COLOMBIA;6972;9/06/2021
900943307;DISTRIBUIDOR TERPEL DEL TOLIMA S.A.S.;7098;9/13/2021
830010484;DISTRIQUIMICOS ALDIR S.A.S.;7328;9/20/2021
901047292;GEOSUPPLY SOLUCIONES AMBIENTALES S.A.S.;7751;9/27/2021
900346265;ASEOS Y SERVICIOS DE COLOMBIA ASSEAR S.A.S.;7766;9/27/2021
830136200;SABI TECH S.A.S.;7767;9/27/2021
900053261;ILUMAX S.A.;7943;10/01/2021
901120266;TRIMADECO S.A.S.;8001;10/04/2021
830078512;ACH COLOMBIA S.A.;8997;25/10/2021
900128917;ECOLCIN S.A.S.;9516;3/11/2021
860043186;BANCO SERFINANZA S.A;9447;3/11/2021
900440242;CONSORCIO DE INGENIEROS ELECTRICOS S.A.S.;9638;5/11/2021
811043844;DISTRIBUIDORA COLDIESEL S.A.;9868;10/11/2021
900228307;TECNOVALVULAS S.A.S.;9978;11/11/2021
811021772;SURAMERICANA DE TEXTILES S.A.S.;10101;16/11/2021
900187440;VINISOL S.A.;10836;30/11/2021
900313041;SUPERBID COLOMBIA SAS;10858;30/11/2021
900176749;PVCENTER BOGOTA SAS;10998;3/12/2021
900370679;L.C.I. DISTRIBUTORS COLOMBIA S.A.S;10986;3/12/2021
901186367;ELANCO COLOMBIA S.A.S.;11263;14/12/2021
900060018;ORGANIZACION LOGISTICA DE TRANSPORTE SANABRIA S.A.;11187;10/12/2021
900210800;ANDES SERVICIO DE CERTIFICACION DIGITAL S.A.;11266;14/12/2021
860003437;CENTRAL S.A.S;11566;20/12/2021
900923902;LABZUL S A S;11567;20/12/2021
800060530;ALCA LTDA;11556;20/12/2021
900414293;DISTRILINEAS YSC S.A.S.;11829;24/12/2021
830079375;PROGRAMA DE ASEGURAMIENTO DE LA CALIDAD EN EL LABORATORIO PROASECAL S A S;11818;24/12/2021
900393843;GENERA CAPITAL S.A.S.;11857;27/12/2021
800151175;ESPECIALISTAS EN SERVICIOS INDUSTRIALES LTDA;11842;27/12/2021
822007126;MULTIMARKAS S.A.S;12077;30/12/2021
900058954;SURAMERICANA DE PARTES S.A.S.;12118;31/12/2021
800164767;GABRICA S.A.S.;12073;30/12/2021
830079434;CONSULTORIA ORGANIZACIONAL S.A.S.;12107;31/12/2021
816004795;ENERGITEL S.A.S.;12125;31/12/2021
900784744;C.H. ROBINSON INTERNATIONAL COLOMBIA SAS;268;18/01/2022
860048429;AGROEXPORT DE COLOMBIA S.A.S.;493;26/01/2022
811000242;C&S TECNOLOGIA S.A.S. BIC;363;20/01/2022
860451763;PROMOCIONES FANTASTICAS S.A.S.;557;28/01/2022
900581542;EL FARO ELECTRICO S.A.S.;556;28/01/2022
900007440;SEMBRO S.A.;949;7/02/2022
900260544;TRANSPORTADORA DE VALORES DEL SUR LTDA;950;7/02/2022
830097134;EURO INTERNACIONAL SAS;948;7/02/2022
900249043;OPEN GROUP SAS;1154;11/02/2022
811041448;B. H. SALUD S.A.;1248;16/02/2022
830137962;CASA LASER LTDA;1202;15/02/2022
900118242;VALENCIA ALVAREZ S.A.S;1313;18/02/2022
830514973;LUBRICANTES DEL PAIS SAS;1343;21/02/2022
890327601;BRILLASEO S.A.S.;1345;21/02/2022
830059718;AECSA S.A.;1346;21/02/2022
811027885;COLPLAST S.A.S.;1498;2/25/2022
830065485;ALLIANCE ENTERPRISE S.A.S.;1767;7/03/2022
901044640;JORGE CORTES Y CIA S.A.S. DISTRIBUIDORA DE VEHICULOS;1917;3/10/2022
900368512;SOLUCIONES DE TELECOMUNICACIONES Y COMPUTO S.A.S.;1998;3/11/2022
900708729;ALMACEN ELECTRORUEDA S.A.S.;2216;3/22/2022
900083058;SYSCAFE S.A.S.;2277;3/24/2022
814002830;DISTRITIENDAS DE NARIÑO LTDA C.I.;2317;3/24/2022
816007215;DISTRITIENDAS DEL EJE CAFETERO S.A.S.;2315;3/24/2022
800012080;MUNDIAL DE FILTROS Y ACEITES S.A.S.;2541;3/31/2022
811021246;ESCALAR DISTRIBUCIONES S.A.S.;2817;4/07/2022
830128046;UNIPERFILES S.A.S.;2846;4/08/2022
800134597;IMCD COLOMBIA S.A.S.;2880;4/08/2022
900187095;SAN DIEGO SERVICIOS EN SALUD S.A.S.;2879;4/08/2022
830040455;PRICEWATERHOUSECOOPERS SERVICIOS LEGALES Y TRIBUTARIOS S.A.S.;3356;4/29/2022
900804082;GALAICO S.A.S.;3362;4/29/2022
901205158;"""DISTRIBUCIONES GUSTAVO GALVIS S.A.S.""";3443;5/04/2022
900147238;APORTES EN LINEA S.A.;3550;5/06/2022
890917018;UNION COMERCIAL ROPTIE S.A.-UNICOR S.A.;3555;5/06/2022
900010450;ENVIRONMENTAL RESOURCES MANAGEMENT COLOMBIA LTDA;3563;5/06/2022
901167273;EXHIBIR EQUIPOS INDUSTRIALES S.A.S.;3778;5/16/2022
900614404;BIOPLANTA PALMERA PARA EL DESARROLLO S.A.;3860;5/19/2022
805017736;COMPAÑIA NACIONAL DE ESTRUCTURAS Y ACEROS S.A. CONALDESA;4133;5/24/2022
900202174;SUR COMPANY S.A.S;4297;5/27/2022
900173457;DISTRIBUIDORA DE REFRIGERACION BARRANQUILLA S.A.S.;4970;6/21/2022
811031456;SAFER AGROBIOLOGICOS S.A.S.;5201;6/28/2022
800196426;INDUSTRIA ELECTRICA NEWLINE S.A.S.;5284;6/29/2022
804007120;DISTRIBUCIONES GRANABASTOS LTDA;5404;7/05/2022
830137921;ZANSUI ELECTRONIC LTDA;5407;7/05/2022
900418207;DISEÑOS Y SERVICIOS EN METAL Y MADERA S.A.S.;5547;7/08/2022
900089825;ADAMA COLOMBIA S.A.S.;5548;7/08/2022
900984889;ULTRACEM ZF S.A.S.;5599;7/11/2022
901206622;SAI TUGS S.A.S.;5600;7/11/2022
900277244;HELPHARMA S.A.S.;5641;7/11/2022
800074047;REPUESTOS CALI S.A.S.;5695;7/13/2022
900646882;MONTACARGAS Y SOLUCIONES LOGISTICAS INTEGRALES S.A.S.;5696;7/13/2022
901293190;MEZCLAS INTEGRALES PROGRAMADAS S.A.S.;6532;7/25/2022
900176224;COMERCIALIZADORA DE QUIMICOS Y PARAFINAS S.A.S.;6533;7/25/2022
900261231;G SPATH S.A.S.;6608;7/26/2022
830147192;AUTOMA S.A.S;6898;8/01/2022
900018756;GRUPO AUTOPARTES S.A.S.;6899;8/01/2022
900131529;INDUSTRIAS TOMY S.A.S.;6995;8/03/2022
901130143;COMERCIALIZADORA BONNY S.A.S.;7120;8/05/2022
900074316;SOPHOS SOLUTIONS S.A.S.;7248;8/10/2022
890003838;COLCHONES HAPPY SLEEP S.A.;7381;8/16/2022
811021798;ALCOM S.A.S.;7591;8/22/2022
900180449;CONCRE TOLIMA S.A.;7592;8/22/2022
804005049;SANAUTOS MOTOR S.A.;7805;8/29/2022
860041889;EXIPLAST S.A.S.;7891;8/30/2022
900441048;EUROFARMA COLOMBIA S.A.S.;7892;8/30/2022
805020771;AGRICULTURA Y SERVICIOS S.A.S.;7967;9/01/2022
900423806;ELECTROMATERIALES LA 17 S.A.S.;8200;9/05/2022
827000189;SAN ANDRES PORT SOCIETY S.A. (SOCIEDAD PORTUARIA DE SAN ANDRES S.A.);8250;9/06/2022
901029016;CENAGRAL S.A.S.;8251;9/06/2022
900861266;TOP DRVE S.A.S.;8339;9/08/2022
800194208;GESTION ENERGETICA S.A. ESP;8340;9/08/2022
900664027;THERMOMECANICA Y PROYECTOS S.A.S.;8341;9/08/2022
900777961;COAGRO INTERNACIONAL S.A.S.;8457;9/12/2022
900511703;SUIMAGEN CREATIVA S.A.S.;8458;9/12/2022
900744272;HY CITE ENTERPRISES COLOMBIA S.A.S.;8459;9/12/2022
811017000;INTERNACIONAL DE DISTRIBUCIONES DE VESTUARIO DE MODA SOCIEDAD POR ACCIONES SIMPLIFICADA;8762;
805002036;UNIDAD DE SALUD OCUPACIONAL S.A.S.;9205;
814001419;CONCRETOS DEL SUR S.A.S.;9461;
811008778;PINTURAS Y YESOS S.A.S.;9682;
900488078;ORGANIZACION FERKATIO S.A.S.;9683;
810004032;REPRESENTACIONES LASTRA - EJE CAFETERO LIMITADA;9870;
900374366;PISOS Y ENCHAPES EUROCARIBE S.A.S.;10069;
900266102;CALIER INTERNACIONAL DE COLOMBIA S.A.;10177;28/10/2022
900165270;ALUMETALES S.A.S.;10628;16/11/2022
901230044;DISTRIBUIDORA COMERCIAL DULCES Y DULCES S.A.S.;10853;22/11/2022
900346627;INVERSIONES ADOQUIN-AR S.A.S.;10854;22/11/2022
900819170;MANOHAY COLOMBIA S.A.S.;10855;22/11/2022
900803088;GOMEZ VELASQUEZ S.A.S.;11078;25/11/2022
805030106;GESTI S.A.S.;11083;11/28/2022
830058677;IFX NETWORKS COLOMBIA S.A.S.;11173;30/11/2022
860021302;WESTON S.A.S.;11372;12/05/2022
900484033;TUPERSA S.A.S.;11433;12/06/2022
900701967;OILRED S.A.S.;11582;12/12/2022
830025699;ALIATUBOS S.A.S.;11583;12/12/2022
901139615;ARAUJO IBARRA CONSULTORES INTERNACIONALES S.A.S.;11584;12/12/2022
900842071;SUPERMASTICK S.A.S.;11640;12/13/2022
901253015;EQUIRENT VEHICULOS Y MAQUINARIA S.A.S. BIC;12020;21/12/2022
900645687;ECOLITE S.A.S.;12133;23/12/2022
900690476;GIL BUILES S.A.S.;12296;28/12/2022
860508007;DUQUE SALDARRIAGA Y CIA S EN C;12297;28/12/2022
800028326;NOVASOFT S.A.S.;12340;29/12/2022
901228254;SKYWIRE COMMUNICATIONS COLOMBIA S.A.S.;12341;29/12/2022
830051952;GRUPO ALTERNATIVAS S.A.S.;12342;29/12/2022
800120681;CROYDON COLOMBIA S.A.;80;4/01/2023
900546130;M Y Z MAQUINARIA S.A.S.;82;4/01/2023
800226923;SIGNAL MARKETING S.A.S.;83;4/01/2023
800195393;TECNIFACIL S.A.S.;;
901096539;MATERIALES DE ORNAMENTACION EL LLANITO S.A.S.;335;20/01/2023
800070221;K-LISTO PRODUCTOS ALIMENTICIOS S.A.S.;418;24/01/2023
900729243;EQUIPMASTER STORE S.A.S.;419;24/01/2023
900309493;GRESCERAMICAS S.A.S.;514;27/01/2023
900399741;FACTURE S.A.S.;903;1/02/2023
900298074;GVS COLOMBIA S.A.S.;1240;9/02/2023
900400181;NEGOCIOS FAMILIARES INTEGRADOS S.A.S.;1241;9/02/2023
800251710;COMERCIALIZADORA INTERNACIONAL (C.I.) PISCICOLA NEWYORK S.A.;1265;10/02/2023
830040045;IMPORTADORA MONTECARLO MOTORS S.A.S.;1356;14/02/2023
830035217;ITAÚ COMISIONISTA DE BOLSA COLOMBIA S.A.;1357;14/02/2023
901345953;CARVAJAL SERVICIOS COMPARTIDOS S.A.S.;1480;20/02/2023
900943048;PWC CONTADORES Y AUDITORES S.A.S.;1528;21/02/2023
830042586;AEROCARGA ISLAS S.A.S.;1611;23/02/2023
900010077;SERVIREENCAUCHE DE COLOMBIA S.A.;1657;24/02/2023
813002096;AGROMARK S.A.;1739;28/02/2023
900269179;LINSACOR S.A.S.;1740;28/02/2023
860524750;DULCES LA AMERICANA S.A.S.;2567;23/03/2023
800154351;BLAMIS DOTACIONES LABORATORIO S.A.S.;2568;23/03/2023
900580962;DISFARMA GC S.A.S.;2569;23/03/2023
900795612;GRUPO DEFA S.A.S.;2724;30/03/2023
900334174;THYMS COLOMBIA S.A.S.;2725;30/03/2023
900183423;QUALITY GROUP SERVICES S.A.S.;2726;30/03/2023
800114672;INFORMATICA & TECNOLOGIA STEFANINI S.A.;2923;10/04/2023
813000052;INVERSIONES PROIN S.A.S.;2924;
900124455;SMITH & NEPHEW COLOMBIA S.A.S.;3290;24/04/2023
860075787;JOLI FOODS S.A.S.;3471;2/05/2023
900622308;TYM REPRESENTACIONES S.A.S.;3603;8/05/2023
900231017;SURTIPLAST CT S.A.S.;3817;16/05/2023
811028567;PUNTO CARDINAL DE ORIENTE S.A.S.;3939;19/05/2023
800128245;TRANSPORTES SARVI S.A.S.;3940;19/05/2023
901246617;ENERGIA INTEGRAL DE LA SABANA JJ SAS;4158;29/05/2023
900783521;ARCOE S.A.S.;4580;9/06/2023
900425750;INVERSIONES JAY MORRIS S.A.S.;4582;9/06/2023
811009988;SIERRAS Y EQUIPOS S.A.S.;4718;15/06/2023
830116638;CODIFICACION & ETIQUETADO S.A.;4719;15/06/2023
800051998;CLINICA DE OFTALMOLOGIA SAN DIEGO S.A.;4889;21/06/2023
900599810;LABORATORIOS UNIDOS DE COLOMBIA S.A.S.;4992;26/06/2023
900841486;COLDEPOSITOS LOGISTICA S.A.S.;4993;26/06/2023
811039342;LOGISTICA S.A.S.;4994;26/06/2023
900623201;CACHARRERIA MUNDIAL S.A.S.;5141;30/06/2023
900438360;KILO-ENCAJES S.A.S.;5142;30/06/2023
901044257;PROMOCIONALES DE OCCIDENTE SUCURSAL;5209;4/07/2023
901381198;DIGITAL PLATFORMS COLOMBIA S.A.S.;5245;5/07/2023
900346515;TEXTICORP S.A.;5378;10/07/2023
900193492;ERGO & HEALTH S.A.S.;5379;10/07/2023
900519959;IMPORTADORA EL IMPERIO S.A.S.;5380;10/07/2023
860500689;ALFRIO S.A.S.;5381;10/07/2023
890920738;OXICORTES S.A.S.;5382;10/07/2023
890922487;DAR AYUDA TEMPORAL S.A.;5383;10/07/2023
810000520;CONCENTRADOS DEL CENTRO S.A.S.;6332;28/07/2023
890311425;CENTRO DE DIAGNOSTICO AUTOMOTOR DEL VALLE LIMITADA;6333;28/07/2023
830055991;DISTRIPEN S.A.S.;6334;28/07/2023
900362633;COORDINAR SEGURIDAD Y COMPAÑIA LTDA;6688;14/08/2023
891500202;INDUSTRIAS NORTECAUCANAS S.A.S.;6691;14/08/2023
890936529;INDUSTRIA COLOMBIANA DE DOTACIONES METALICAS S.A.S.;6830;18/08/2023
900388525;MAESTRI ON TRACK S.A.S.;6829;18/08/2023
800207932;MULTINSA S.A.S.;6866;18/08/2023
900976557;THERMOTOOLS SOLUTIONS S.A.S.;6944;23/08/2023
806016321;TUBOS Y METALES S.A.S.;6945;23/08/2023
800229279;ELECTRICOS Y COMUNICACIONES ELECTROCOM S.A.S.;6982;23/08/2023
900047217;MEGA LUCES S.A.S.;7030;24/08/2023
900038933;COMDATA COLOMBIA S.A.S.;7031;24/08/2023
800167847;PRODUCTOS FLORESTA S.A.S.;7032;24/08/2023
830029321;CARIBE CARGO S.A.S.;7131;28/08/2023
900428482;YADAS WT IMPORTACIONES S.A.S.;7132;28/08/2023
900400149;SONORIZAMOS FMT SAS;7133;28/08/2023
900577604;QUIMEXCOL ZONA FRANCA S.A.S.;7134;28/08/2023
890324692;QUIMEX INDUSTRIALES S.A.S.;7147;28/08/2023
901185374;GRUPO S & G ZOMAC S.A.S.;7405;5/09/2023
891202203;MONTAGAS S A EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA ESP;7406;5/09/2023
900603965;BUSTOS DIAZ S. EN C. S.;7407;5/09/2023
900419247;TRANSMODAL EXPRESS S.A.S.;7408;5/09/2023
860524523;ALPAPEL S.A.S.;7559;11/09/2023
900937794;LIMPIEZA & SOLUCIONES INTEGRADAS S.A.S.;7560;11/09/2023
890327120;EXTRAS S.A.;7721;14/09/2023
900727478;ISDIN COLOMBIA S.A.S.;7748;15/09/2023
900178687;TODOFRENOS CAMILO PEDRAZA LTDA;7992;25/09/2023
890908196;LABORATORIOS HIGIETEX S.A.S.;8123;28/09/2023
901261923;MULTISERVICIOS TRANSEQUIPOS LOGISTICA S.A.S. BIC;8287;3/10/2023
800134371;CORTEACEROS S.A.;8384;6/10/2023
900387475;LUBRICANTES EL SOL SOCIEDAD POR ACCIONES SIMPLIFICADA;8385;6/10/2023
900696296;CORONA INDUSTRIAL S.A.S.;8545;11/10/2023
830511745;AGROMIL S.A.S.;8546;11/10/2023
900656514;INVENTTO GROUP S.A.S.;8601;
900538934;PROVECAMPO S.A.S.;8845;23/10/2023
900446648;GREEN FON GROUP S.A.S.;9207;1/11/2023
901165127;TABLEROS ELECTRICOS DE SANTANDER S.A.S.;9284;2/11/2023
800203642;SAAM TOWAGE COLOMBIA S.A.S.;9409;8/11/2023
830069756;GEOVISION DE COLOMBIA S.A.S.;9513;10/11/2023
900209000;MAPLE OIL TOOLS S.A.S.;9531;10/11/2023
900197709;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;9547;14/11/2023
900780755;FORD MOTOR COLOMBIA S.A.S.;9548;14/11/2023
901361643;CEDILLANOS ZOMAC S.A.S.;9549;14/11/2023
805019490;SUFACTURA S.A.;9550;14/11/2023
900230023;OOH REDES DIGITALES LTDA;9632;16/11/2023
900394905;TRANSMARINE AND LOGISTIC S.A.S.;9682;
900571849;GREEN SERVICES AND SOLUTIONS S.A.S.;9734;17/11/2023
900466369;MUNDIAL DE SUSPENSIONES S.A.S.;9856;22/11/2023
900265584;MAREAUTO COLOMBIA S.A.S.;10316;4/12/2023
900560774;DISAN AGRO SAS;10722;14/12/2023
860050146;INGECONTROL SA;10830;18/12/2023
900191190;CSI RENTING COLOMBIA S.A.;10831;18/12/2023
900204272;GESTION DE SEGURIDAD ELECTRONICA S.A.;11038;21/12/2023
900068227;INTELSERVICE S.A.S.;11039;21/12/2023
900642173;ERGONOMUS S.A.S.;11040;21/12/2023
830014752;CRISTALES Y VIDRIOS TEMPLADOS LTDA CRISTALVIT LTDA;11322;29/12/2023
890913319;CESDE S.A.S.;11323;29/12/2023
900103457;TCS SOLUTION CENTER SUCURSAL COLOMBIA;;
830033050;ACOBARRAS S.A.S.;102;5/01/2024
800241495;FERREDISTARCO S.A.S.;103;5/01/2024
900080289;TUVALREP S.A.S.;104;5/01/2024
900157788;TDC COLOMBIA LTDA;284;16/01/2024
900405206;PUNTO AZUL BRAKE PAK S.A.S.;285;16/01/2024
891102691;SURTIELECTRICOS LTDA;420;19/01/2024
800060880;FERRAGRO SAS;421;19/01/2024
860046645;PRICEWATERHOUSECOOPERS ASESORES GERENCIALES S.A.S.;422;19/01/2024
830066854;IMPORTADORA MUNDIAL FERRETERA LTDA;423;19/01/2024
830140704;CONSTRUMIL LTDA;426;19/01/2024
900077707;PCS FOR ALL SAS;439;22/01/2024
860008820;CFS LOGISTICS LLC (SEDE EFECTIVA DE ADMINISTRACION EN COLOMBIA);;
900358833;COORDIUTIL S.A.S.;490;23/01/2024
900012152;MUNDOASEO S.A.S.;491;23/01/2024
900418375;ALUMINIOS Y VIDRIOS COLOMBIA SAS ALUVICOL SAS;730;1/02/2024
900622152;COMERCIALIZADORA LA ELITE SAS;731;1/02/2024
890301927;COLCADENAS LIMITADA;732;1/02/2024
800061228;GRUPO SAN PIO S.A.S.;778;2/02/2024
900364830;EUROMETRIC COLOMBIA LTDA;779;2/02/2024
830008300;CENTRO DE CONTROL DE CANCER SAS;807;2/02/2024
860069140;DISALCO S.A.;808;2/02/2024
900330053;DEPOSITO DE MEDICAMENTOS EMES S.A.S.;822;5/02/2024
900361316;COMERCIALIZADORA CENTRAL DE PLASTICOS Y SEÑALIZACION SAS;900;7/02/2024
830135980;GLOBAL OIL LUBRICANTES SAS;984;9/02/2024
800085349;SEGURIDAD DEL SUR LIMITADA;985;9/02/2024
900413541;BLEC S.A.S.;1012;9/02/2024
830012555;ACG COLOMBIANA S.A.S.;1100;14/02/2024
900617221;ASF SOLUCIONES S.A.S.;1226;19/02/2024
890323767;INGENIERIA ELECTRICA Y CONSTRUCCIONES S.A.S.;1227;19/02/2024
900494060;HYDROCARE S.A.S.;1355;22/02/2024
900769268;IMPORTADORA ICOLTEX SAS;1356;22/02/2024
891102723;MECANICOS ASOCIADOS SAS;2040;7/03/2024
900865117;MILAGROS ENTERPRISE GROUP S.A.S.;2055;8/03/2024
800232356;FAJOBE S.A.S.;2596;19/03/2024
860506204;AGENCIA DE ADUANAS CEVA LOGISTICS SAS NIVEL 2;2764;22/03/2024
830124781;RESTREPO COMERCIAL SAS;2765;22/03/2024
900977603;CENTRO DE DISTRIBUCION LOGISTICO INTERNACIONAL SAS;2823;26/03/2024
800149695;DROGUERIAS Y FARMACIAS CRUZ VERDE SAS;2824;26/03/2024
900385512;PDEACERO ZONA FRANCA SAS;2857;27/03/2024
900688524;ARMEPLAS PRODALCA S.A.S.;3052;4/04/2024
900311569;AGROPECUARIA CRIADERO VILLA MARIA S.A.S.;3053;4/04/2024
800024390;DIME CLINICA NEUROCARDIOVASCULAR S.A.;3245;11/04/2024
830053137;PERFIMETALES Y LAMINAS LTDA;3624;22/04/2024
900511135;PISOS & ENCHAPES RYL SAS;3783;25/04/2024
890929497;MAPER S.A.S.;3784;25/04/2024
901168079;CENTRO DE TRANSFERENCIA GENETICA PIC ZOMAC S.A.S.;3786;25/04/2024
901453880;KYNDRYL COLOMBIA S.A.S.;3991;2/05/2024
830002366;BIMBO DE COLOMBIA SA;4003;2/05/2024
900921325;CINECOLOR COLOMBIA S.A.S.;4432;16/05/2024
900057383;WURTH COLOMBIA S.A.S.;4433;16/05/2024
900320612;SAP COLOMBIA SAS;4516;17/05/2024
900274177;KOSTAMAR S.A.S.;4769;27/05/2024
830112333;DISTRIBUIDORA METROCERAMICAS S.A.S.;5059;5/06/2024
900647018;WONDER GROUP S.A.S.;5149;7/06/2024
900083504;NOVO PLUS S.A.S.;5150;7/06/2024
900491846;AZIMUT ENERGIA SAS;5153;7/06/2024
900319774;SUPROKOM SAS;5276;13/06/2024
900384349;GESTO AGRO SAS;5277;13/06/2024
860504522;REPUESTOS RIMAR S.A.S.;5300;13/06/2024
804015099;INGENIERIA DE CONSTRUCCION MANTENIMIENTO Y SERVICIOS S.A.S.;5417;17/06/2024
811042079;CP DIESSEL INTERNATIONAL S.A.S.;5736;25/06/2024
900123436;SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD SAS;6234;11/07/2024
830074642;TERUMO BCT COLOMBIA S.A.;6278;12/07/2024
900706244;INGERSOLL - RAND COLOMBIA SAS;6355;17/07/2024
900224641;FERRELECTRICOS DIEGO NOVOA S.A.S.;6389;17/07/2024
900053485;QUIMIFAST Y CIA S.A.S.;6477;19/07/2024
900191058;INVERSIONES MERCAVENTAS S.A.S.;6478;19/07/2024
806008047;BDP COLOMBIA SAS;6727;25/07/2024
901038964;ASSA ABLOY GLOBAL SOLUTIONS COLOMBIA SAS;7011;1/08/2024
830094284;RECTIEQUIPOS SAS;7055;2/08/2024
811038570;DISCURRAMBA S.A.S.;7056;2/08/2024
901283882;ABB COLOMBIA LTDA;7085;2/08/2024
801004063;TRANSCARTER SOCIEDAD POR ACCIONES SIMPLIFICADA S.A.S.;7091;2/08/2024
900872769;SKECHERS COLOMBIA SAS;7190;8/08/2024
800210734;INVERAGRO SAS;7191;8/08/2024
830092048;CASAGRO SAS;7192;8/08/2024
900763965;JUJU S.A.S.;7257;12/08/2024
900126719;SOLUTRA DE COLOMBIA LTDA;7258;12/08/2024
901350051;COSMOCOLOR COLOMBIA;7278;12/08/2024
901326481;SIEMENS ENERGY S.A.S.;7328;14/08/2024
900991717;INFORTEC SOLUCIONES SAS;7478;16/08/2024
830115054;SET ICAP FX SAS;7479;16/08/2024
830062853;INDUSTRIAS BIGGEST SA;7480;16/08/2024
900533084;COMERCIALIZADORA AEROMAQUINADOS S.A.S.;7691;23/08/2024
900538591;ARIS TEXTIL SAS;7692;23/08/2024
900535995;PSYCONOMETRICS S.A.S.;7796;27/08/2024
900214218;AQSTICA SAS;7808;27/08/2024
860023411;INGENIERIA DE REFRIGERACION INDUSTRIAL ROJAS HERMANOS S.A.S.;7894;29/08/2024
800028768;COMERCIALIZADORA ERZ SAS;7895;29/08/2024
822004990;DIAGRO & CIA LTDA;8140;4/09/2024
901349396;DROMEDICS S.A.S.;8141;4/09/2024
800121118;ELEMENTOS ELECTRICOS SAS;8193;5/09/2024
890320488;INDUSTRIAS MACAR PALMIRA S.A.S.;8194;5/09/2024
800137486;GRUPO MANSION SAS;8195;5/09/2024
891201919;DISTRIBUIDORA COMERCIAL ABRAHAM DELGADO SAS;8261;6/09/2024
830514167;GRUPO RUPEST SAS;8419;11/09/2024
890206592;ORLANDO RIASCOS F. DISMACOR S.A.S.;8541;13/09/2024
800041723;AMCOR RIGID PACKAGING DE COLOMBIA SAS;8542;13/09/2024
79381173;RATIVA ALBERTO ORLANDO;8566;16/09/2024
890212463;LUBRIGRAS S.A.S.;8629;17/09/2024
900535559;TERRA MAR SERVICE SAS;8695;18/09/2024
900396499;FC DISTRIBUCIONES LTDA;8781;20/09/2024
900070751;EDISATECH INTERNATIONAL GROUP S.A.S.;8782;20/09/2024
900378966;INVERSIONES VADISA SAS;8784;20/09/2024
900396116;PRODUCTORA INTERAMERICANA DE PLASTICOS SAS;9024;26/09/2024
800051232;RUSSELL BEDFORD RBG S.A.S.;9025;26/09/2024
900798708;JD FONTANA S.A.S.;9026;26/09/2024
900191090;ARRENDAMIENTOS LONDOÑO GOMEZ S.A.S.;9255;3/10/2024
