CIIU;ANIO;DECLARANTES;ING_BRUTOS_MM;COSTOS_MM;RENTA_LIQ_MM;MARGEN_COSTO;MARGEN_RENTA;NOMBRE
2824;2022;94;140596.9;120317.5;11952.3;0.8558;0.085;Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción
2824;2023;108;186294.6;156069.1;11877.9;0.8378;0.0638;Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción
2824;2024;106;194337.8;170493.7;14552.2;0.8773;0.0749;Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción
2825;2022;160;444055.5;336377.8;43604.8;0.7575;0.0982;Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco
2825;2023;153;423282.1;290520.6;44135.0;0.6864;0.1043;Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco
2825;2024;163;430929.6;314284.1;49222.0;0.7293;0.1142;Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco
2826;2022;13;7035.8;5139.5;1541.4;0.7305;0.2191;Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros
2826;2023;15;3646.4;2519.2;983.2;0.6909;0.2696;Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros
2826;2024;13;2760.7;2087.3;456.0;0.7561;0.1652;Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros
2829;2022;459;1279694.4;854833.2;127735.5;0.668;0.0998;Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.
2829;2023;475;1254522.7;1003381.8;132544.4;0.7998;0.1057;Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.
2829;2024;456;1272634.0;1019348.2;110168.5;0.801;0.0866;Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.
2910;2022;63;8796288.0;8089580.4;584919.9;0.9197;0.0665;Fabricación de vehículos automotores y sus motores
2910;2023;83;6504554.4;6287820.3;38507.3;0.9667;0.0059;Fabricación de vehículos automotores y sus motores
2910;2024;79;5041491.6;5245119.4;46517.8;1.0404;0.0092;Fabricación de vehículos automotores y sus motores
2920;2022;378;1709224.7;1421418.3;105572.5;0.8316;0.0618;Fabricación de carrocerías para vehículos automotores, fabricación de remolques y semirremolques
2920;2023;391;3384850.5;2890836.8;171585.3;0.8541;0.0507;"Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques"
2920;2024;404;3503216.6;3003358.1;192552.5;0.8573;0.055;"Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques"
2930;2022;568;3199632.6;2821583.8;261684.3;0.8818;0.0818;Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores
2930;2023;568;2709239.3;2407577.3;207704.5;0.8887;0.0767;Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores
2930;2024;571;2536869.8;2301038.0;177425.3;0.907;0.0699;Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores
3011;2022;112;494218.3;455084.4;36578.7;0.9208;0.074;Construcción de barcos y de estructuras flotantes
3011;2023;115;565918.1;522762.7;32802.8;0.9237;0.058;Construcción de barcos y de estructuras flotantes
3011;2024;124;763153.7;664652.4;81317.8;0.8709;0.1066;Construcción de barcos y de estructuras flotantes
3012;2022;23;144170.2;121082.8;19067.5;0.8399;0.1323;Construcción de embarcaciones de recreo y deporte
3012;2023;25;196690.3;168795.6;18678.8;0.8582;0.095;Construcción de embarcaciones de recreo y deporte
3012;2024;25;180703.0;156589.2;15694.5;0.8666;0.0869;Construcción de embarcaciones de recreo y deporte
3020;2022;6;54162.6;49147.7;3927.7;0.9074;0.0725;Fabricación de locomotoras y de material rodante para ferrocarriles
3020;2023;7;35515.8;23726.7;5728.5;0.6681;0.1613;Fabricación de locomotoras y de material rodante para ferrocarriles
3020;2024;8;28442.8;19561.6;7422.8;0.6878;0.261;Fabricación de locomotoras y de material rodante para ferrocarriles
3030;2022;61;95590.5;74963.0;21200.1;0.7842;0.2218;Fabricación de aeronaves, naves espaciales y de maquinaria conexa
3030;2023;53;77729.5;60568.9;15387.4;0.7792;0.198;Fabricación de aeronaves, naves espaciales y de maquinaria conexa
3030;2024;54;54833.4;47109.2;6412.4;0.8591;0.1169;Fabricación de aeronaves, naves espaciales y de maquinaria conexa
3091;2022;25;7138057.8;6456435.9;398491.0;0.9045;0.0558;Fabricación de motocicletas
3091;2023;29;5264556.7;4823574.2;336273.3;0.9162;0.0639;Fabricación de motocicletas
3091;2024;27;5793026.9;4993981.2;666802.0;0.8621;0.1151;Fabricación de motocicletas
3092;2022;75;354107.0;184805.0;11827.1;0.5219;0.0334;Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad
3092;2023;76;146482.4;141023.8;5109.7;0.9627;0.0349;Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad
3092;2024;75;183831.3;152192.5;4258.3;0.8279;0.0232;Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad
3099;2022;18;51801.3;43257.4;4755.7;0.8351;0.0918;Fabricación de otros tipos de equipo de transporte n.c.p.
3099;2023;23;49850.2;38321.0;5007.9;0.7687;0.1005;Fabricación de otros tipos de equipo de transporte n.c.p.
3099;2024;28;30506.9;27189.4;1633.2;0.8913;0.0535;Fabricación de otros tipos de equipo de transporte n.c.p.
3110;2022;2543;4389895.7;3530856.4;324259.3;0.8043;0.0739;Fabricación de muebles
3110;2023;2653;7594332.1;4235031.8;349387.9;0.5577;0.046;Fabricación de muebles
3110;2024;2728;5186552.0;4187775.4;354039.0;0.8074;0.0683;Fabricación de muebles
3120;2022;196;1148600.9;975076.2;93523.1;0.8489;0.0814;Fabricación de colchones y somieres
3120;2023;202;1011046.8;898981.7;70690.6;0.8892;0.0699;Fabricación de colchones y somieres
3120;2024;223;1017644.9;895642.0;62626.0;0.8801;0.0615;Fabricación de colchones y somieres
3210;2022;625;1544681.8;867642.2;76728.7;0.5617;0.0497;Fabricación de joyas, bisutería y artículos conexos
3211;2023;165;315675.4;253620.4;48410.6;0.8034;0.1534;Fabricación de joyas y artículos conexos
3211;2024;207;361742.9;294693.4;57106.3;0.8146;0.1579;Fabricación de joyas y artículos conexos
3212;2023;44;17069.8;14877.9;2120.9;0.8716;0.1243;Fabricación de bisutería y artículos conexos
3212;2024;55;18369.9;16514.5;1679.2;0.899;0.0914;Fabricación de bisutería y artículos conexos
3220;2022;38;63198.8;51560.8;5020.2;0.8159;0.0794;Fabricación de instrumentos musicales
3220;2023;43;13700.1;12586.6;857.4;0.9187;0.0626;Fabricación de instrumentos musicales
3220;2024;47;14094.0;12799.1;658.4;0.9081;0.0467;Fabricación de instrumentos musicales
3230;2022;136;106700.9;89530.4;10795.7;0.8391;0.1012;Fabricación de artículos y equipo para la práctica del deporte
3230;2023;151;120450.7;102992.2;8217.7;0.8551;0.0682;Fabricación de artículos y equipo para la práctica del deporte
3230;2024;165;137514.2;117254.2;11456.0;0.8527;0.0833;Fabricación de artículos y equipo para la práctica del deporte
3240;2022;148;111091.1;97027.2;6873.6;0.8734;0.0619;Fabricación de juegos, juguetes y rompecabezas
3240;2023;165;164280.9;132516.0;8722.0;0.8066;0.0531;Fabricación de juegos, juguetes y rompecabezas
3240;2024;174;136111.4;133244.3;6950.1;0.9789;0.0511;Fabricación de juegos, juguetes y rompecabezas
3250;2022;658;1625621.7;1410508.0;142468.8;0.8677;0.0876;Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)
3250;2023;676;1870114.0;1606534.7;170838.9;0.8591;0.0914;Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)
3250;2024;689;2846852.9;1562259.6;163257.1;0.5488;0.0573;Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)
3290;2022;881;5971294.0;4788144.9;669624.0;0.8019;0.1121;Otras industrias manufactureras n.c.p.
3290;2023;903;5194011.9;3677488.8;534089.9;0.708;0.1028;Otras industrias manufactureras n.c.p.
3290;2024;913;3576945.3;3027275.4;388804.0;0.8463;0.1087;Otras industrias manufactureras n.c.p.
3311;2022;958;797393.7;645712.3;83861.1;0.8098;0.1052;Mantenimiento y reparación especializado de productos elaborados en metal
3311;2023;1001;1920854.0;1223396.8;190462.1;0.6369;0.0992;Mantenimiento y reparación especializado de productos elaborados en metal
3311;2024;1040;1381906.9;1103427.6;143512.9;0.7985;0.1039;Mantenimiento y reparación especializado de productos elaborados en metal
3312;2022;7679;16183169.0;11867702.9;1443621.6;0.7333;0.0892;Mantenimiento y reparación especializado de maquinaria y equipo
3312;2023;7928;41734471.0;12349194.7;1304490.7;0.2959;0.0313;Mantenimiento y reparación especializado de maquinaria y equipo
3312;2024;8132;15167409.8;12045602.1;1238776.4;0.7942;0.0817;Mantenimiento y reparación especializado de maquinaria y equipo
3313;2022;768;1333464.8;958523.1;142342.1;0.7188;0.1067;Mantenimiento y reparación especializado de equipo electrónico y óptico
3313;2023;831;2629189.4;2311668.9;228856.2;0.8792;0.087;Mantenimiento y reparación especializado de equipo electrónico y óptico
3313;2024;848;2797093.0;2466713.7;221525.7;0.8819;0.0792;Mantenimiento y reparación especializado de equipo electrónico y óptico
3314;2022;1293;1442134.9;1221007.1;117921.3;0.8467;0.0818;Mantenimiento y reparación especializado de equipo eléctrico
3314;2023;1397;2028322.3;1720708.8;165135.3;0.8483;0.0814;Mantenimiento y reparación especializado de equipo eléctrico
3314;2024;1438;2083322.3;1723299.2;175461.9;0.8272;0.0842;Mantenimiento y reparación especializado de equipo eléctrico
3315;2022;258;1413368.8;1220999.8;81693.6;0.8639;0.0578;Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas
3315;2023;263;1081637.4;969667.6;66331.0;0.8965;0.0613;Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas
3315;2024;280;2440667.1;2049014.3;305582.3;0.8395;0.1252;Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas
3319;2022;803;1630094.6;1264799.6;149520.0;0.7759;0.0917;Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.
3319;2023;833;1767869.1;1511757.5;135932.2;0.8551;0.0769;Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.
3319;2024;834;2691871.9;1574905.6;162988.0;0.5851;0.0605;Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.
3320;2022;625;1080758.0;916410.7;92843.1;0.8479;0.0859;Instalación especializada de maquinaria y equipo industrial
3320;2023;690;1431109.7;1248654.6;95116.7;0.8725;0.0665;Instalación especializada de maquinaria y equipo industrial
3320;2024;696;1437295.1;1181147.5;104572.1;0.8218;0.0728;Instalación especializada de maquinaria y equipo industrial
3511;2022;1359;30036971.5;23443513.8;5897601.0;0.7805;0.1963;Generación de energía eléctrica
3511;2023;1633;34993353.8;29958857.8;5363086.1;0.8561;0.1533;Generación de energía eléctrica
3511;2024;1765;41024713.3;35247164.5;5566960.1;0.8592;0.1357;Generación de energía eléctrica
3512;2022;73;8404732.4;4054172.9;1844715.8;0.4824;0.2195;Transmisión de energía eléctrica
3512;2023;84;8557796.7;4357527.9;1880583.7;0.5092;0.2198;Transmisión de energía eléctrica
3512;2024;85;8799067.8;4185747.5;2745442.6;0.4757;0.312;Transmisión de energía eléctrica
3513;2022;110;23988884.0;18965446.6;3988317.5;0.7906;0.1663;Distribución de energía eléctrica
3513;2023;115;29296479.4;24339681.0;3402516.2;0.8308;0.1161;Distribución de energía eléctrica
3513;2024;116;32128501.5;28082596.7;4036757.6;0.8741;0.1256;Distribución de energía eléctrica
3514;2022;172;28904873.1;21110821.1;7415367.1;0.7304;0.2565;Comercialización de energía eléctrica
3514;2023;182;41219692.7;34073472.5;6876413.4;0.8266;0.1668;Comercialización de energía eléctrica
3514;2024;200;43657920.3;38343093.8;5362198.4;0.8783;0.1228;Comercialización de energía eléctrica
3520;2022;150;12356627.2;10062306.4;1737126.1;0.8143;0.1406;Producción de gas, distribución de combustibles gaseosos por tuberías
3520;2023;188;13723849.7;11424528.5;1900816.3;0.8325;0.1385;"Producción de gas; distribución de combustibles gaseosos por tuberías"
3520;2024;192;15598899.1;13027181.6;2032176.9;0.8351;0.1303;"Producción de gas; distribución de combustibles gaseosos por tuberías"
3530;2022;134;145343.3;122346.5;12711.7;0.8418;0.0875;Suministro de vapor y aire acondicionado
3530;2023;134;168396.1;144450.0;12894.0;0.8578;0.0766;Suministro de vapor y aire acondicionado
3530;2024;141;167967.4;141688.9;14788.2;0.8435;0.088;Suministro de vapor y aire acondicionado
3600;2022;4259;8747798.2;7126124.3;1556640.6;0.8146;0.1779;Captación, tratamiento y distribución de agua
